"ID.Region","Region","ID.Comuna","Comuna","ID.Administration","Administration","Average.PSU","Average.NEM","Number.of.records"
8,"Biobío",131,"Laja",1,"Municipal",472.214285714286,5.79575759593887,397
8,"Biobío",131,"Laja",2,"Particular Subvencionado",459.0703125,5.71220781276752,77
8,"Biobío",131,"Laja",3,"Particular Pagado",690.384615384615,6.32066666285197,15
8,"Biobío",136,"Lebu",1,"Municipal",480.998344370861,5.76353592767241,363
8,"Biobío",150,"Los Alamos",1,"Municipal",446.29797979798,5.70595042961688,121
8,"Biobío",150,"Los Alamos",2,"Particular Subvencionado",433.333333333333,5.53516666094462,60
8,"Biobío",152,"Los Angeles",1,"Municipal",476.942999234889,5.53975350852016,1503
8,"Biobío",152,"Los Angeles",2,"Particular Subvencionado",499.664109589041,5.5621106364321,2063
8,"Biobío",152,"Los Angeles",3,"Particular Pagado",608.198630136986,5.82235294603834,257
8,"Biobío",152,"Los Angeles",4,"Corporación de Administración Delegada",420.290697674419,5.42517857040678,56
8,"Biobío",157,"Lota",1,"Municipal",447.564334085779,5.6237858558932,524
8,"Biobío",157,"Lota",2,"Particular Subvencionado",526.056776556777,5.81636657438861,311
8,"Biobío",176,"Mulchén",1,"Municipal",459.750896057348,5.50426830169631,328
8,"Biobío",177,"Nacimiento",1,"Municipal",467.599290780142,5.84548591446353,319
8,"Biobío",177,"Nacimiento",2,"Particular Subvencionado",514.347305389222,5.81198897282722,181
8,"Biobío",181,"Negrete",1,"Municipal",418.935483870968,5.62542854036604,35
8,"Biobío",181,"Negrete",2,"Particular Subvencionado",429.181818181818,5.8039999961853,15
8,"Biobío",182,"Ninhue",1,"Municipal",480.795454545455,5.97320001602173,25
8,"Biobío",185,"Ñiquén",1,"Municipal",438.435483870968,5.66051950702419,77
8,"Biobío",208,"Pemuco",1,"Municipal",458.714285714286,5.60909091652214,78
8,"Biobío",210,"Penco",1,"Municipal",429.413333333333,5.55931819298051,177
8,"Biobío",210,"Penco",2,"Particular Subvencionado",534.243055555556,5.73298853293233,87
8,"Biobío",220,"Pinto",1,"Municipal",464.261363636364,5.81940000534058,50
8,"Biobío",220,"Pinto",2,"Particular Subvencionado",446.282258064516,5.84117648180793,68
8,"Biobío",224,"Portezuelo",1,"Municipal",449.391304347826,5.86964288779667,28
8,"Biobío",224,"Portezuelo",2,"Particular Subvencionado",449.346153846154,5.9160000483195,15
8,"Biobío",248,"Quilaco",1,"Municipal",405.090909090909,5.38846155313345,13
8,"Biobío",250,"Quilleco",1,"Municipal",432.801886792453,5.60890624672174,64
8,"Biobío",250,"Quilleco",2,"Particular Subvencionado",422.5,5.73666667938232,6
8,"Biobío",251,"Quillón",1,"Municipal",441.48,5.69400001005693,55
8,"Biobío",258,"Quirihue",1,"Municipal",451.363095238095,5.89176472028096,102
8,"Biobío",258,"Quirihue",2,"Particular Subvencionado",494.228571428571,5.93736843058938,38
8,"Biobío",260,"Ranquil",1,"Municipal",467.577777777778,5.66274512047861,51
8,"Biobío",281,"San Carlos",1,"Municipal",445.703007518797,5.79526645487005,323
8,"Biobío",281,"San Carlos",2,"Particular Subvencionado",534.234716157205,5.78948104881241,502
8,"Biobío",284,"San Fabián",1,"Municipal",496.228571428571,5.72055557039049,36
8,"Biobío",288,"San Ignacio",1,"Municipal",423.6171875,5.90576159243552,153
8,"Biobío",288,"San Ignacio",2,"Particular Subvencionado",461.25,5.7463635820331,33
8,"Biobío",294,"San Nicolás",1,"Municipal",525.092307692308,5.85478815992,236
8,"Biobío",298,"San Pedro De La Paz",1,"Municipal",442.248148148148,5.50670807406029,164
8,"Biobío",298,"San Pedro De La Paz",2,"Particular Subvencionado",529.247146118722,5.65711202895899,978
8,"Biobío",298,"San Pedro De La Paz",3,"Particular Pagado",610.465714285714,5.87738916321928,203
8,"Biobío",301,"San Rosendo",1,"Municipal",456.607142857143,5.710465131804,43
8,"Biobío",303,"Santa Bárbara",1,"Municipal",439.783950617284,5.66683675804917,98
8,"Biobío",303,"Santa Bárbara",2,"Particular Subvencionado",444.491803278689,5.56911393056942,79
8,"Biobío",305,"Santa Juana",1,"Municipal",455.676470588235,5.50513698956738,146
8,"Biobío",312,"Talcahuano",1,"Municipal",448.448151950719,5.46088184376873,1138
8,"Biobío",312,"Talcahuano",2,"Particular Subvencionado",529.319192751236,5.64642161850811,1337
8,"Biobío",312,"Talcahuano",3,"Particular Pagado",631.740310077519,5.99303136386938,287
8,"Biobío",312,"Talcahuano",4,"Corporación de Administración Delegada",487.28612716763,5.43117348758542,196
8,"Biobío",320,"Tirua",1,"Municipal",428.423913043478,5.81656720033333,67
8,"Biobío",323,"Tomé",1,"Municipal",470.366708385482,5.7266178249372,888
8,"Biobío",323,"Tomé",4,"Corporación de Administración Delegada",463.972440944882,5.61321680028955,143
8,"Biobío",327,"Trehuaco",1,"Municipal",443.436363636364,5.85484378039837,64
8,"Biobío",327,"Trehuaco",2,"Particular Subvencionado",360.055555555556,6.00999995072683,12
8,"Biobío",328,"Tucapel",1,"Municipal",438.518796992481,5.73484076967665,158
8,"Biobío",342,"Yumbel",1,"Municipal",443.404255319149,5.55402778696131,216
8,"Biobío",342,"Yumbel",2,"Particular Subvencionado",514.166666666667,5.80666668780215,111
8,"Biobío",343,"Yungay",1,"Municipal",437.091836734694,5.70196628570557,178
8,"Biobío",343,"Yungay",2,"Particular Subvencionado",576.227272727273,6.03762886696255,97
9,"Araucanía",8,"Angol",1,"Municipal",466.285067873303,5.50771085644662,747
9,"Araucanía",8,"Angol",2,"Particular Subvencionado",519.222891566265,5.68047620812241,295
9,"Araucanía",8,"Angol",3,"Particular Pagado",655.689655172414,6.22076924641927,39
9,"Araucanía",8,"Angol",4,"Corporación de Administración Delegada",449.157303370787,5.12355138208264,107
9,"Araucanía",29,"Carahue",1,"Municipal",457.387254901961,5.59780590846066,237
9,"Araucanía",29,"Carahue",2,"Particular Subvencionado",433.414634146341,5.53018869543975,53
9,"Araucanía",46,"Cholchol",2,"Particular Subvencionado",438.517441860465,5.57408450354993,142
9,"Araucanía",60,"Collipulli",1,"Municipal",439.623456790123,5.54070796797761,113
9,"Araucanía",60,"Collipulli",2,"Particular Subvencionado",495.24025974026,5.5195348928141,87
9,"Araucanía",72,"Cunco",1,"Municipal",493.465517241379,5.71634147613029,123
9,"Araucanía",72,"Cunco",2,"Particular Subvencionado",446.962686567164,5.50748571940831,175
9,"Araucanía",73,"Curacautín",1,"Municipal",485.619230769231,5.71145696829486,151
9,"Araucanía",73,"Curacautín",4,"Corporación de Administración Delegada",427.192307692308,5.62804348572441,46
9,"Araucanía",77,"Curarrehue",1,"Municipal",386.458333333333,5.36596157000615,52
9,"Araucanía",89,"Ercilla",1,"Municipal",431.166666666667,5.71363631161776,12
9,"Araucanía",89,"Ercilla",2,"Particular Subvencionado",475.5,5.35699996948242,10
9,"Araucanía",92,"Freire",1,"Municipal",426.081967213115,5.60369049367451,84
9,"Araucanía",92,"Freire",2,"Particular Subvencionado",396.78125,5.41423076849717,26
9,"Araucanía",98,"Galvarino",1,"Municipal",437.067164179104,5.48731184005737,93
9,"Araucanía",98,"Galvarino",2,"Particular Subvencionado",412.7,5.60466664632161,30
9,"Araucanía",100,"Gorbea",1,"Municipal",415.066037735849,5.39064102906447,79
9,"Araucanía",100,"Gorbea",2,"Particular Subvencionado",453.5,5.51800003051758,5
9,"Araucanía",135,"Lautaro",1,"Municipal",468.827692307692,5.6329104497065,403
9,"Araucanía",135,"Lautaro",2,"Particular Subvencionado",385.833333333333,5.35043478012085,23
9,"Araucanía",147,"Loncoche",1,"Municipal",503.325268817204,5.53894009787915,217
9,"Araucanía",147,"Loncoche",2,"Particular Subvencionado",458.621428571429,5.64168832209203,77
9,"Araucanía",149,"Lonquimay",1,"Municipal",441.511627906977,5.83857144628252,98
9,"Araucanía",155,"Los Sauces",1,"Municipal",394.119402985075,5.47912086235298,91
9,"Araucanía",158,"Lumaco",1,"Municipal",394.483333333333,5.48638297141866,47
9,"Araucanía",171,"Melipeuco",1,"Municipal",461.416666666667,5.53615383001474,13
9,"Araucanía",171,"Melipeuco",2,"Particular Subvencionado",408.105263157895,5.88413792643054,29
9,"Araucanía",184,"Nueva Imperial",1,"Municipal",437.675392670157,5.4732568963952,218
9,"Araucanía",184,"Nueva Imperial",2,"Particular Subvencionado",465.339928057554,5.5426801370956,353
9,"Araucanía",184,"Nueva Imperial",4,"Corporación de Administración Delegada",445.008620689655,5.2852777838707,72
9,"Araucanía",194,"Padre Las Casas",2,"Particular Subvencionado",459.892655367232,5.39546585181732,484
9,"Araucanía",214,"Perquenco",1,"Municipal",433.143835616438,5.54717391470204,94
9,"Araucanía",214,"Perquenco",2,"Particular Subvencionado",430.166666666667,5.39875000715256,8
9,"Araucanía",222,"Pitrufquén",1,"Municipal",475.096774193548,5.73232558993406,172
9,"Araucanía",222,"Pitrufquén",2,"Particular Subvencionado",473.075934579439,5.63407185739148,501
9,"Araucanía",230,"Pucón",1,"Municipal",481.456043956044,5.52867347853524,98
9,"Araucanía",230,"Pucón",2,"Particular Subvencionado",485.913636363636,5.58202847042966,282
9,"Araucanía",240,"Purén",1,"Municipal",457.080152671756,5.67358976449722,157
9,"Araucanía",263,"Renaico",1,"Municipal",406.961538461538,5.52040004730225,55
9,"Araucanía",276,"Saavedra",1,"Municipal",442.979166666667,5.58500001165602,37
9,"Araucanía",276,"Saavedra",2,"Particular Subvencionado",414.666666666667,5.41851850792214,54
9,"Araucanía",314,"Temuco",1,"Municipal",503.454349698536,5.50283220199898,1323
9,"Araucanía",314,"Temuco",2,"Particular Subvencionado",512.665170132325,5.51087399062102,4942
9,"Araucanía",314,"Temuco",3,"Particular Pagado",604.309178743961,5.87831579409148,476
9,"Araucanía",314,"Temuco",4,"Corporación de Administración Delegada",445.636363636364,5.38666668453732,111
9,"Araucanía",316,"Teodoro Schmidt",1,"Municipal",419.081081081081,5.5555102095312,49
9,"Araucanía",316,"Teodoro Schmidt",2,"Particular Subvencionado",483.375,5.44749999046326,4
9,"Araucanía",322,"Toltén",1,"Municipal",432.8125,5.67901639469334,61
9,"Araucanía",322,"Toltén",2,"Particular Subvencionado",407,5.53000020980835,1
9,"Araucanía",326,"Traiguén",1,"Municipal",444.638554216867,5.66146599435057,191
9,"Araucanía",326,"Traiguén",2,"Particular Subvencionado",500.543010752688,5.66161018306926,118
9,"Araucanía",333,"Victoria",1,"Municipal",440.213114754098,5.49455128266261,313
9,"Araucanía",333,"Victoria",2,"Particular Subvencionado",482.176308539945,5.6034091071649,440
9,"Araucanía",335,"Vilcún",1,"Municipal",484.686666666667,5.58445652153181,92
9,"Araucanía",335,"Vilcún",2,"Particular Subvencionado",457.978448275862,5.58181819410035,132
9,"Araucanía",338,"Villarrica",1,"Municipal",492.137755102041,5.54412743523511,361
9,"Araucanía",338,"Villarrica",2,"Particular Subvencionado",509.7976011994,5.64308914480337,821
9,"Araucanía",338,"Villarrica",3,"Particular Pagado",571.891666666667,5.8008955272276,68
10,"Los Lagos",6,"Ancud",1,"Municipal",522.978494623656,5.76619050389244,210
10,"Los Lagos",6,"Ancud",2,"Particular Subvencionado",483.611471861472,5.61653704290037,543
10,"Los Lagos",20,"Calbuco",1,"Municipal",450.692737430168,5.55179372282841,223
10,"Los Lagos",20,"Calbuco",2,"Particular Subvencionado",499.709090909091,5.64598593241732,142
10,"Los Lagos",32,"Castro",1,"Municipal",513.381355932203,5.82072974153467,740
10,"Los Lagos",32,"Castro",2,"Particular Subvencionado",497.962783171521,5.67512627924332,396
10,"Los Lagos",37,"Chaitén",1,"Municipal",453.589285714286,5.5960000038147,30
10,"Los Lagos",47,"Chonchi",1,"Municipal",452.954545454545,5.45942858287266,70
10,"Los Lagos",47,"Chonchi",2,"Particular Subvencionado",453.428571428571,5.73000002758844,112
10,"Los Lagos",50,"Cochamó",1,"Municipal",426,5.48999998786233,11
10,"Los Lagos",75,"Curaco De Vélez",1,"Municipal",434.907142857143,5.71535710493724,85
10,"Los Lagos",80,"Dalcahue",1,"Municipal",420.788461538462,5.5794285774231,35
10,"Los Lagos",94,"Fresia",1,"Municipal",449.516129032258,5.65077921012779,77
10,"Los Lagos",94,"Fresia",2,"Particular Subvencionado",417.276209677419,5.46745454614813,276
10,"Los Lagos",95,"Frutillar",1,"Municipal",457.796511627907,5.38831820054488,220
10,"Los Lagos",95,"Frutillar",2,"Particular Subvencionado",531.310810810811,5.77634146155381,41
10,"Los Lagos",95,"Frutillar",3,"Particular Pagado",580.818181818182,5.98249995708466,12
10,"Los Lagos",96,"Futaleufú",1,"Municipal",469.459459459459,5.71292686462402,41
10,"Los Lagos",104,"Hualaihué",1,"Municipal",470.479591836735,5.83573768177971,61
10,"Los Lagos",104,"Hualaihué",2,"Particular Subvencionado",430.6,5.75555562973022,18
10,"Los Lagos",141,"Llanquihue",1,"Municipal",437.538461538462,5.45430234421131,86
10,"Los Lagos",141,"Llanquihue",2,"Particular Subvencionado",470.058139534884,5.6345098065395,51
10,"Los Lagos",154,"Los Muermos",1,"Municipal",432.959459459459,5.52495239348639,106
10,"Los Lagos",154,"Los Muermos",2,"Particular Subvencionado",457.642276422764,5.46227271629102,132
10,"Los Lagos",169,"Maullín",1,"Municipal",447.43085106383,5.60772727619518,110
10,"Los Lagos",169,"Maullín",2,"Particular Subvencionado",404.5,5.55999994277954,5
10,"Los Lagos",191,"Osorno",1,"Municipal",486.801275239107,5.46569031388012,1074
10,"Los Lagos",191,"Osorno",2,"Particular Subvencionado",496.037162162162,5.55055158083623,1399
10,"Los Lagos",191,"Osorno",3,"Particular Pagado",625.294117647059,5.86120787363374,356
10,"Los Lagos",198,"Palena",1,"Municipal",517,6.00631580854717,19
10,"Los Lagos",233,"Puerto Montt",1,"Municipal",478.774680073126,5.52448034688328,1429
10,"Los Lagos",233,"Puerto Montt",2,"Particular Subvencionado",502.529608404967,5.50951190342954,2446
10,"Los Lagos",233,"Puerto Montt",3,"Particular Pagado",635.244897959184,5.97932625662351,282
10,"Los Lagos",234,"Puerto Octay",1,"Municipal",441.882352941176,5.44216216577066,37
10,"Los Lagos",234,"Puerto Octay",2,"Particular Subvencionado",472.352941176471,5.52128206155239,39
10,"Los Lagos",235,"Puerto Varas",1,"Municipal",439.853658536585,5.52024391453441,207
10,"Los Lagos",235,"Puerto Varas",2,"Particular Subvencionado",539.187285223368,5.60712460740306,313
10,"Los Lagos",235,"Puerto Varas",3,"Particular Pagado",632.479166666667,5.95235059175833,251
10,"Los Lagos",241,"Purranque",1,"Municipal",446.20297029703,5.54654678166341,140
10,"Los Lagos",241,"Purranque",2,"Particular Subvencionado",508.482558139535,5.55487923921594,208
10,"Los Lagos",244,"Puyehue",1,"Municipal",423.258620689655,5.78550000190735,40
10,"Los Lagos",244,"Puyehue",2,"Particular Subvencionado",441.073170731707,5.62980769230769,52
10,"Los Lagos",245,"Queilén",1,"Municipal",494.681818181818,5.88166668301537,42
10,"Los Lagos",246,"Quellón",1,"Municipal",448.280898876404,5.5980816276706,245
10,"Los Lagos",246,"Quellón",2,"Particular Subvencionado",506.630136986301,5.67602274634621,88
10,"Los Lagos",247,"Quemchi",1,"Municipal",426.48,5.55225807620633,31
10,"Los Lagos",254,"Quinchao",1,"Municipal",488.83734939759,5.67087913869501,91
10,"Los Lagos",254,"Quinchao",2,"Particular Subvencionado",500.892857142857,5.66864408072779,59
10,"Los Lagos",273,"Rio Negro",1,"Municipal",444.158536585366,5.51119047119504,42
10,"Los Lagos",273,"Rio Negro",2,"Particular Subvencionado",473.9625,5.63599998950958,40
10,"Los Lagos",273,"Rio Negro",4,"Corporación de Administración Delegada",482.755319148936,5.51550726959671,69
10,"Los Lagos",292,"San Juan De La Costa",1,"Municipal",411.8125,5.41882357877844,17
10,"Los Lagos",292,"San Juan De La Costa",2,"Particular Subvencionado",437.884615384615,5.74764703301822,17
10,"Los Lagos",295,"San Pablo",1,"Municipal",431.532258064516,5.63746836215635,79
10,"Los Lagos",295,"San Pablo",2,"Particular Subvencionado",399.8,5.46749997138977,8
11,"Aysén",13,"Aysén",1,"Municipal",422.090909090909,5.31420215647271,188
11,"Aysén",13,"Aysén",2,"Particular Subvencionado",504.549295774648,5.57992511563533,268
11,"Aysén",42,"Chile Chico",1,"Municipal",479.907894736842,5.57617023143362,47
11,"Aysén",48,"Cisnes",1,"Municipal",482.858695652174,5.63957447701312,48
11,"Aysén",51,"Cochrane",1,"Municipal",503.15,5.54680853701652,47
11,"Aysén",54,"Coihaique",1,"Municipal",466.852380952381,5.65007813647389,128
11,"Aysén",54,"Coihaique",2,"Particular Subvencionado",485.746575342466,5.59104418390726,1250
11,"Aysén",54,"Coihaique",4,"Corporación de Administración Delegada",394.5,5.49904764266241,21
12,"Magallanes",17,"Cabo De Hornos",1,"Municipal",506.413043478261,5.80440002441406,25
12,"Magallanes",179,"Natales",1,"Municipal",439.917475728155,5.70537881417708,132
12,"Magallanes",179,"Natales",2,"Particular Subvencionado",454.346153846154,5.71936974805944,238
12,"Magallanes",225,"Porvenir",1,"Municipal",462.446428571429,5.7817894684641,96
12,"Magallanes",225,"Porvenir",2,"Particular Subvencionado",384.218009478673,5.22269565955452,231
12,"Magallanes",238,"Punta Arenas",1,"Municipal",465.208083832335,5.72107229290238,833
12,"Magallanes",238,"Punta Arenas",2,"Particular Subvencionado",517.968636911942,5.71418508044302,952
12,"Magallanes",238,"Punta Arenas",3,"Particular Pagado",566.957236842105,5.90757143565587,353
13,"Region Metropolitana Santiago",2,"Alhué",1,"Municipal",476.291666666667,6.04378379357828,37
13,"Region Metropolitana Santiago",14,"Buin",1,"Municipal",428.86937716263,5.51748159953526,682
13,"Region Metropolitana Santiago",14,"Buin",2,"Particular Subvencionado",495.405315614618,5.68874233778269,658
13,"Region Metropolitana Santiago",14,"Buin",3,"Particular Pagado",620.185267857143,5.9933463126305,257
13,"Region Metropolitana Santiago",23,"Calera De Tango",1,"Municipal",409.032894736842,5.56539998531342,100
13,"Region Metropolitana Santiago",23,"Calera De Tango",2,"Particular Subvencionado",421.286666666667,5.34360467001449,87
13,"Region Metropolitana Santiago",23,"Calera De Tango",3,"Particular Pagado",607.686486486487,5.95025001525879,200
13,"Region Metropolitana Santiago",35,"Cerrillos",1,"Municipal",416.710526315789,5.5557143007006,56
13,"Region Metropolitana Santiago",35,"Cerrillos",2,"Particular Subvencionado",492.8515625,5.37983740885222,863
13,"Region Metropolitana Santiago",36,"Cerro Navia",1,"Municipal",412.78125,5.39053061738306,249
13,"Region Metropolitana Santiago",36,"Cerro Navia",2,"Particular Subvencionado",425.963054187192,5.36757813021541,257
13,"Region Metropolitana Santiago",59,"Colina",1,"Municipal",433.99011299435,5.44989559600635,874
13,"Region Metropolitana Santiago",59,"Colina",2,"Particular Subvencionado",464.545539033457,5.43630646428754,622
13,"Region Metropolitana Santiago",59,"Colina",3,"Particular Pagado",624.215189873418,6.11250000929131,547
13,"Region Metropolitana Santiago",65,"Conchalí",1,"Municipal",465.242914979757,5.30543047702865,303
13,"Region Metropolitana Santiago",65,"Conchalí",2,"Particular Subvencionado",476.194647201946,5.45635396331104,472
13,"Region Metropolitana Santiago",74,"Curacaví",1,"Municipal",427.245562130178,5.70177665216669,197
13,"Region Metropolitana Santiago",74,"Curacaví",2,"Particular Subvencionado",477.658102766798,5.60010602027704,284
13,"Region Metropolitana Santiago",74,"Curacaví",3,"Particular Pagado",575.5,5.76666669845581,15
13,"Region Metropolitana Santiago",83,"El Bosque",1,"Municipal",460.55421686747,5.38919581566657,290
13,"Region Metropolitana Santiago",83,"El Bosque",2,"Particular Subvencionado",498.673240938166,5.44594331301721,2165
13,"Region Metropolitana Santiago",85,"El Monte",1,"Municipal",428.777777777778,5.60648647514549,38
13,"Region Metropolitana Santiago",85,"El Monte",2,"Particular Subvencionado",430.494949494949,5.29076390796238,147
13,"Region Metropolitana Santiago",90,"Estacion Central",1,"Municipal",428.244155844156,5.37199575784606,481
13,"Region Metropolitana Santiago",90,"Estacion Central",2,"Particular Subvencionado",501.732142857143,5.39948803289777,1217
13,"Region Metropolitana Santiago",90,"Estacion Central",3,"Particular Pagado",611.147058823529,5.80834586279733,134
13,"Region Metropolitana Santiago",90,"Estacion Central",4,"Corporación de Administración Delegada",437.335051546392,5.49053571053914,114
13,"Region Metropolitana Santiago",110,"Huechuraba",1,"Municipal",389.732558139535,5.33549296688026,71
13,"Region Metropolitana Santiago",110,"Huechuraba",2,"Particular Subvencionado",448.399425287356,5.41171945813554,221
13,"Region Metropolitana Santiago",110,"Huechuraba",3,"Particular Pagado",599.096816976127,5.88745098721747,410
13,"Region Metropolitana Santiago",112,"Independencia",1,"Municipal",470.052013422819,5.55754438942001,343
13,"Region Metropolitana Santiago",112,"Independencia",2,"Particular Subvencionado",469.888782358581,5.49573269980733,1254
13,"Region Metropolitana Santiago",112,"Independencia",3,"Particular Pagado",600.366071428571,5.6516949362674,59
13,"Region Metropolitana Santiago",114,"Isla De Maipo",1,"Municipal",440.708633093525,5.31071794950045,196
13,"Region Metropolitana Santiago",114,"Isla De Maipo",2,"Particular Subvencionado",469.362416107383,5.49658537783274,164
13,"Region Metropolitana Santiago",117,"La Cisterna",1,"Municipal",469.173374613003,5.36901858504318,379
13,"Region Metropolitana Santiago",117,"La Cisterna",2,"Particular Subvencionado",478.178101889893,5.46168544357885,2849
13,"Region Metropolitana Santiago",117,"La Cisterna",3,"Particular Pagado",568.276315789474,5.73857143947056,42
13,"Region Metropolitana Santiago",117,"La Cisterna",4,"Corporación de Administración Delegada",489.275,5.24443903667171,205
13,"Region Metropolitana Santiago",120,"La Florida",1,"Municipal",458.35601799775,5.38532517340585,1065
13,"Region Metropolitana Santiago",120,"La Florida",2,"Particular Subvencionado",515.996554604302,5.52963556406355,5395
13,"Region Metropolitana Santiago",120,"La Florida",3,"Particular Pagado",584.064080944351,5.79380091355038,665
13,"Region Metropolitana Santiago",121,"La Granja",1,"Municipal",421.155367231638,5.3503333290418,245
13,"Region Metropolitana Santiago",121,"La Granja",2,"Particular Subvencionado",485.822886297376,5.53051114676039,765
13,"Region Metropolitana Santiago",124,"La Pintana",1,"Municipal",404.515463917526,5.44962457747996,296
13,"Region Metropolitana Santiago",124,"La Pintana",2,"Particular Subvencionado",471.372542134831,5.46982551653893,1666
13,"Region Metropolitana Santiago",125,"La Reina",1,"Municipal",458.263948497854,5.28037736250919,318
13,"Region Metropolitana Santiago",125,"La Reina",2,"Particular Subvencionado",542.43059490085,5.60863875593815,385
13,"Region Metropolitana Santiago",125,"La Reina",3,"Particular Pagado",616.617085862966,5.99575174709605,1305
13,"Region Metropolitana Santiago",134,"Las Condes",1,"Municipal",517.266578249337,5.59745327111717,432
13,"Region Metropolitana Santiago",134,"Las Condes",2,"Particular Subvencionado",571.3410041841,5.58880078538935,521
13,"Region Metropolitana Santiago",134,"Las Condes",3,"Particular Pagado",615.31760715387,5.97010663104487,3697
13,"Region Metropolitana Santiago",143,"Lo Barnechea",1,"Municipal",432.370056497175,5.39895654139311,231
13,"Region Metropolitana Santiago",143,"Lo Barnechea",2,"Particular Subvencionado",528.19014084507,5.46907949647145,240
13,"Region Metropolitana Santiago",143,"Lo Barnechea",3,"Particular Pagado",640.985589519651,6.14177253432957,1367
13,"Region Metropolitana Santiago",144,"Lo Espejo",1,"Municipal",394.003846153846,5.27990339343675,208
13,"Region Metropolitana Santiago",144,"Lo Espejo",2,"Particular Subvencionado",469.799126637555,5.51486488290735,261
13,"Region Metropolitana Santiago",145,"Lo Prado",1,"Municipal",419.166666666667,5.35196508799057,233
13,"Region Metropolitana Santiago",145,"Lo Prado",2,"Particular Subvencionado",514.712264150943,5.75144144865844,112
13,"Region Metropolitana Santiago",160,"Macul",1,"Municipal",463.77374301676,5.43318584534974,229
13,"Region Metropolitana Santiago",160,"Macul",2,"Particular Subvencionado",519.127218934911,5.54793883828407,760
13,"Region Metropolitana Santiago",160,"Macul",3,"Particular Pagado",593.381656804734,5.71407409698244,189
13,"Region Metropolitana Santiago",162,"Maipú",1,"Municipal",507.316199376947,5.57711865410647,1124
13,"Region Metropolitana Santiago",162,"Maipú",2,"Particular Subvencionado",512.84253222138,5.54577123354017,7354
13,"Region Metropolitana Santiago",162,"Maipú",3,"Particular Pagado",587.525943396226,5.87467812059263,233
13,"Region Metropolitana Santiago",162,"Maipú",4,"Corporación de Administración Delegada",476.490990990991,5.21048386635319,124
13,"Region Metropolitana Santiago",166,"Maria Pinto",1,"Municipal",420.5,5.45228917340198,83
13,"Region Metropolitana Santiago",172,"Melipilla",1,"Municipal",415.220512820513,5.39317125195429,478
13,"Region Metropolitana Santiago",172,"Melipilla",2,"Particular Subvencionado",478.745327102804,5.57362337078326,1680
13,"Region Metropolitana Santiago",172,"Melipilla",3,"Particular Pagado",591.289655172414,5.9039490511463,158
13,"Region Metropolitana Santiago",186,"Ñuñoa",1,"Municipal",559.800223214286,5.50249747987931,993
13,"Region Metropolitana Santiago",186,"Ñuñoa",2,"Particular Subvencionado",484.246234446627,5.39516340630861,1687
13,"Region Metropolitana Santiago",186,"Ñuñoa",3,"Particular Pagado",591.0543393276,5.82828491347466,1418
13,"Region Metropolitana Santiago",186,"Ñuñoa",4,"Corporación de Administración Delegada",457.405674846626,5.40602288433981,789
13,"Region Metropolitana Santiago",193,"Padre Hurtado",1,"Municipal",389.744897959184,5.36466668446859,60
13,"Region Metropolitana Santiago",193,"Padre Hurtado",2,"Particular Subvencionado",475.457074721781,5.52810393692402,719
13,"Region Metropolitana Santiago",197,"Paine",1,"Municipal",429.286290322581,5.51038870289132,286
13,"Region Metropolitana Santiago",197,"Paine",2,"Particular Subvencionado",504.668466522678,5.66622000026703,501
13,"Region Metropolitana Santiago",197,"Paine",3,"Particular Pagado",612.147058823529,5.91512818214221,39
13,"Region Metropolitana Santiago",205,"Pedro Aguirre Cerda",1,"Municipal",414.621621621622,5.40182434545981,153
13,"Region Metropolitana Santiago",205,"Pedro Aguirre Cerda",2,"Particular Subvencionado",497.434357541899,5.35771795664078,395
13,"Region Metropolitana Santiago",205,"Pedro Aguirre Cerda",4,"Corporación de Administración Delegada",408.707142857143,5.28191491390796,96
13,"Region Metropolitana Santiago",211,"Peñaflor",1,"Municipal",439.037037037037,5.41583335399628,96
13,"Region Metropolitana Santiago",211,"Peñaflor",2,"Particular Subvencionado",472.05160390516,5.52697783729437,859
13,"Region Metropolitana Santiago",211,"Peñaflor",3,"Particular Pagado",552.210526315789,5.90150001049042,20
13,"Region Metropolitana Santiago",212,"Peñalolén",1,"Municipal",430.705128205128,5.35050772462723,460
13,"Region Metropolitana Santiago",212,"Peñalolén",2,"Particular Subvencionado",499.891111111111,5.48605023344902,1320
13,"Region Metropolitana Santiago",212,"Peñalolén",3,"Particular Pagado",606.621546961326,5.94788270963589,1011
13,"Region Metropolitana Santiago",221,"Pirque",1,"Municipal",424.791666666667,5.3829577472848,72
13,"Region Metropolitana Santiago",221,"Pirque",2,"Particular Subvencionado",458.414473684211,5.6049462492748,93
13,"Region Metropolitana Santiago",221,"Pirque",3,"Particular Pagado",535.337209302326,5.79169812292423,53
13,"Region Metropolitana Santiago",228,"Providencia",1,"Municipal",591.749357986646,5.77687704037624,2170
13,"Region Metropolitana Santiago",228,"Providencia",2,"Particular Subvencionado",527.136299435028,5.59699104995337,782
13,"Region Metropolitana Santiago",228,"Providencia",3,"Particular Pagado",570.1070192783,5.72599649030733,2299
13,"Region Metropolitana Santiago",231,"Pudahuel",1,"Municipal",428.002336448598,5.42161871889512,280
13,"Region Metropolitana Santiago",231,"Pudahuel",2,"Particular Subvencionado",464.422821969697,5.51709757238869,1235
13,"Region Metropolitana Santiago",231,"Pudahuel",3,"Particular Pagado",614.838461538462,5.8144776429703,68
